point,worker,worker_local_index,Mh,MH,MA,MHc,tanb,sinbma,mu212,alpha_mix,beta_mix,lam1,lam2,lam3,lam4,lam5,m11sq,m22sq,BFB_allowed,perturbative_allowed,unitarity_allowed,max_abs_unitarity_eigenvalue,scan_row,point_id,S,T,U,chi2_STU,STU_allowed,HB_allowed,HS_chi2,HS_allowed,combined_allowed,status,mapped_decay_count,unmapped_decay_count,error,lambda_source,lambda_max_diff,n_phases,n_raw_transitions,n_paths,path_index,PT_type,path_quality,phase_sequence,n_steps,step,transition_id,transition_key,subcritical,path_transition_T,Tc,gamma_Tc,vfalse_Tc,vtrue_Tc,delta_phi_Tc,vtrue_over_Tc,delta_phi_over_Tc,false_h1_Tc,false_h2_Tc,true_h1_Tc,true_h2_Tc,Tn,S3_over_Tn,nucleation_residual,alpha,beta_over_H,vfalse_Tn,vtrue_Tn,delta_phi_Tn,vtrue_over_Tn,delta_phi_over_Tn,false_h1_Tn,false_h2_Tn,true_h1_Tn,true_h2_Tn,wrapper_status
728999,2,228999,66.6527928874,125,418.47106773,410.778151342,3.70333186936,-0.119273053246,356.500430145,1.4266169018,1.3070592250568647,0.815343124577,0.271222895114,5.65765421639,-2.65950889893,-2.87034057674,-3960.672383637935,-7815.484583380726,1,1,1,10.324043409949281,728999,728999,-0.0170816,-0.0356181,-0.000362749,4.135180012476573,True,True,168.77293164685508,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.0524088746,82.0524088746,2.70031664448,1.36120215123e-05,221.567473057,221.567485404,2.70031649401,2.70031664448,-8.73123921278e-06,-1.04428248793e-05,57.3367474695,214.02019182,46.398349705,139.813555871,-0.186444129035,0.282814313388,228.481302302,1.1327991537e-05,242.723363285,242.723373019,5.23129302719,5.23129323698,-8.1100211432e-06,-7.90891581188e-06,62.6373459389,234.502012738,OK
729767,2,229767,107.469155411,125,405.150209442,395.040853622,2.96132794937,0.346546663341,1144.79266116,0.891246073613,1.2451331948496716,1.57707630377,0.250892564583,5.20375047922,-2.3826950311,-2.65004304419,-6139.2505882626265,-6957.5213892604215,1,1,1,11.009645097658016,729767,729767,-0.0165512,-0.0443902,-0.000484556,5.61516659383643,True,True,172.4122044388475,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,85.6720298148,85.6720298148,2.51637821299,3.24679296262e-05,215.583258738,215.583229289,2.51637855674,2.51637821299,2.65107014337e-06,-3.23595160858e-05,-74.5076354518,-202.298674508,58.2778917104,139.861890393,-0.138109607163,0.117422748639,277.944583172,1.11815283867e-05,238.859249972,238.859257995,4.09862544718,4.09862558485,9.97293884525e-06,5.05638881524e-06,-77.6278899136,-225.893010084,OK
730000,2,230000,67.4833457818,125,402.972878267,418.128404103,3.10197638735,-0.126380807088,934.016195326,1.38566005001,1.258940373631005,0.356647343108,0.272693306799,5.83851775857,-3.04179364555,-2.63052318156,-2674.107159696235,-7646.701958367379,1,1,1,9.580171048138347,730000,730000,-0.0197008,0.0723319,0.000738899,5.046708383892307,True,True,170.54274296557455,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,83.7485522681,83.7485522681,2.63621059662,6.0477475639e-06,220.778815534,220.778820941,2.63621053207,2.63621059662,8.43685369253e-07,-5.98860965454e-06,70.4362718693,209.241527891,56.4450619648,139.96727219,-0.032727810198,0.130062123288,297.922247867,6.0477475639e-06,240.113000831,240.113006272,4.25392394787,4.25392404427,8.43685369253e-07,-5.98860965454e-06,73.6437846642,228.540688168,OK
730891,2,230891,102.525466378,125,387.630665669,393.780982401,5.14545087072,0.403930786862,967.960310185,0.96303303553,1.3788427563443713,3.26819031615,0.236128453791,5.25081379361,-2.55635996074,-2.39752827544,-7275.932494752264,-7023.608874768054,1,1,1,14.411390809611863,730891,730891,-0.0183784,0.0270288,0.00030321,0.47162610043265873,True,True,167.22607256781652,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,87.0018047433,87.0018047433,2.415053649,2.37292931665e-05,210.114002443,210.114026015,2.41505337806,2.415053649,-7.76918937838e-06,-2.24213971595e-05,45.4796044933,205.13288278,62.2344564183,139.998396114,-0.00160388562045,0.0861332655685,228.653531998,2.37292931665e-05,235.718411957,235.718435473,3.78758690158,3.78758727944,-7.76918937838e-06,-2.24213971595e-05,46.684032565,231.049282273,OK
731219,2,231219,63.1016558153,125,395.131288934,406.868646037,7.15866974577,0.0798561601419,439.503337343,1.35206241747,1.432003695973222,1.19470045912,0.252964062424,5.71545513272,-2.8380560672,-2.5269529,-7946.481157534286,-7649.247704175451,1,1,1,10.87968804193136,731219,731219,-0.0191903,0.0539823,0.000576733,2.461956204645684,True,True,166.59437427897421,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.0768136551,82.0768136551,2.6918919821,1.95609652875e-05,220.941929533,220.941916594,2.69189213973,2.6918919821,1.21046039122e-05,-1.53658689018e-05,-39.739387636,-217.338715594,41.9245209051,139.622206325,-0.377793675111,0.442695692107,89.2590124199,2.2119092742e-05,243.65620835,243.65622427,5.8117827727,5.81178315242,1.74443905285e-05,1.35995405371e-05,-34.2980531706,-241.230162741,OK
731594,2,231594,101.453799924,125,533.894153785,118.051908044,16.4652715275,0.281129220025,638.243592228,1.22516636361,1.5101369457948786,1.78072431349,0.248355122815,0.750431464327,4.4239222441,-4.535913649,-8936.086883690932,-7519.3435990810685,1,1,1,23.20601689952178,731594,731594,0.0576836,0.0396449,0.000640084,3.7699235642762465,True,True,162.67588257187265,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,80.8868173887,80.8868173887,2.74683652439,1.67609168231e-05,222.182850795,222.182864345,2.74683635688,2.74683652439,-1.08861790935e-05,-1.27443884708e-05,17.2056891631,221.515650571,46.7263438487,140.17050461,0.170504609557,0.27189166861,243.648355182,7.99400710217e-06,242.879273609,242.879277058,5.19790879413,5.19790886796,-7.41314739599e-06,-2.99155398329e-06,15.1985712237,242.403269329,OK
733462,2,233462,113.493070414,125,522.326148625,106.41508308,34.7069199913,0.425985542735,375.978960172,1.10194066897,1.541991598108155,7.80820614896,0.248964260454,0.793421022719,4.34986070428,-4.29249621389,-12868.617153515364,-7537.4324323107485,1,1,1,24.8847497104922,733462,733462,0.0618456,0.105417,0.00314288,6.482309306670977,True,True,158.6624673096629,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,86.2589210718,86.2589210718,2.40639137209,2.12384309817e-05,207.572733826,207.572723433,2.40639149257,2.40639137209,1.90025572472e-05,9.48545036522e-06,10.0307647285,207.330228348,54.2059974751,140.013125955,0.0131259548489,0.145499942826,236.810861838,2.03470412766e-05,238.277134938,238.27712022,4.39577069026,4.39577041875,-1.35574744541e-05,1.51722435763e-05,7.84451544705,238.147972092,OK
736355,2,236355,61.8644470621,125,399.281638981,395.39536696,5.01292605162,0.0873271194716,417.895398556,1.28645819473,1.3738966899808034,1.14884301946,0.251086574544,5.40443493887,-2.49637984834,-2.59844644275,-8245.09708205742,-7581.782841135346,1,1,1,10.520756307488202,736355,736355,-0.0172561,-0.0171193,-0.000189121,1.8673470341334344,True,True,167.48726428855625,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.4640692651,84.4640692651,2.58407701315,1.66634555693e-05,218.261672278,218.261659825,2.58407716058,2.58407701315,1.38539252322e-05,9.25956301177e-06,55.0126386986,211.214978562,53.712860108,139.967872394,-0.0321276064857,0.168026645208,275.899322994,1.90387290015e-05,240.845873324,240.845888521,4.48395175456,4.48395203749,8.13826345058e-06,-1.72116783029e-05,48.9775227953,235.81335195,OK
736877,2,236877,95.6551626477,125,397.452679632,388.262801126,2.20854208995,0.378342279349,598.398571434,0.757622029421,1.1456268275722465,1.09223927533,0.237688816689,5.0979303308,-2.34541009276,-2.58404548863,-8531.631361937121,-6564.729041385945,1,1,1,9.949302941358155,736877,736877,-0.0165319,-0.0394284,-0.000445433,4.787103986636635,True,True,182.4116524335905,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.9584810437,82.9584810437,2.62209157938,1.54474829964e-05,217.524719288,217.524734583,2.62209139501,2.62209157938,-5.1108620256e-06,-1.4577510771e-05,100.017903897,193.166825313,53.4402324714,139.865340143,-0.134659857116,0.16270538442,294.772858349,1.69704640248e-05,240.703992093,240.704008501,4.50417187504,4.50417218207,-1.08186645984e-05,-1.30749051822e-05,100.982757262,218.496898251,OK
737360,2,237360,97.9772766277,125,414.459011578,405.627561248,3.24748132969,-0.182812088759,235.441810552,1.4559253956,1.272079409943326,1.70076587049,0.279934998588,5.46416864565,-2.58533399276,-2.8246939582,-5188.770522284452,-7806.052930040266,1,1,1,11.58196965557979,737360,737360,-0.0168742,-0.0401955,-0.00041842,4.869187780669096,True,True,168.67879122112942,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,3,2,1,0,1_STEP,CLEAN,0->2,1,1,1,0,0,82.7697374795,82.7697374795,2.6510690548,1.59437277557e-05,219.428273815,219.428289706,2.65106886281,2.6510690548,5.86610130716e-06,1.48253603734e-05,-63.9603499555,-209.899597386,50.2936241938,140.192934242,0.192934242483,0.203879323134,291.684892396,2.16563122758e-05,241.462733532,241.462721273,4.80106052014,4.80106027639,-2.06616845725e-05,-6.48773088312e-06,-70.7755866816,-230.857245965,OK
737783,2,237783,32.6407753763,125,400.607565438,406.533976069,2.77599528761,0.0426303431118,659.766259324,1.18239285728,1.2250361233126017,0.190201335461,0.248280619021,5.69230095,-2.77586340007,-2.61777455706,-6828.481108543347,-7449.9092514386875,1,1,1,9.266902234490837,737783,737783,-0.0185278,0.0271785,0.000287752,0.4764015702001145,True,True,172.20200703753392,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,3,1,1,0,1_STEP,CLEAN,0->2,1,1,0,0,0,101.37972971,101.37972971,2.34502135463,8.1789306384e-06,237.737622952,237.737631095,2.3450212743,2.34502135463,-7.91571287942e-06,-2.05825071317e-06,234.658789283,38.136989647,48.7252634656,139.764827318,-0.235172682418,0.254416508854,84.7643026468,4.25742464801e-05,258.296790353,258.296829488,5.30108555566,5.30108635885,-3.28807529216e-05,-2.70448248406e-05,247.976722271,72.2826197522,OK
744093,2,244093,104.826295473,125,413.768499598,402.795904294,3.73137080452,0.113327169672,898.250661299,1.19538021955,1.3089513796834857,2.0369411041,0.261437049542,5.40719902809,-2.47359828935,-2.76971272994,-5405.002652323463,-7472.043287483121,1,1,1,12.203243886652587,744093,744093,-0.0165916,-0.0494423,-0.000519557,6.52718521438898,True,True,168.86891945949307,,True,NUCLEATED,40,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.9867559636,84.9867559636,2.54675661995,2.89647255851e-05,216.440558915,216.440583358,2.54675633234,2.54675661995,8.3177229722e-06,-2.77447438766e-05,58.7804390838,208.305966128,55.1285584897,139.962430642,-0.0375693576902,0.145736324726,213.963071073,1.73302646539e-05,239.794727423,239.794744043,4.34973694202,4.34973724349,4.04701708424e-07,-1.73255386496e-05,62.5725329723,231.486909819,OK
745751,2,245751,82.4518309575,125,407.981454424,406.0551322,2.09326936034,0.0412172697713,1029.58445526,1.08390079866,1.1251297477785633,0.58476089287,0.267921052835,5.5604873087,-2.65492797418,-2.70675217827,-6030.25971082918,-7226.320937234522,1,1,1,9.758398933613412,745751,745751,-0.0176428,-0.00879883,-9.28514e-05,1.152314481126697,True,True,179.7337355127572,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,83.792825958,83.792825958,2.62456153642,2.66453916044e-05,219.919403482,219.919428037,2.62456124338,2.62456153642,-2.07972251542e-05,-1.66569000608e-05,104.800512982,193.342691888,49.8349684383,139.850515688,-0.149484311573,0.223554438465,168.542976125,1.58106080172e-05,242.126447419,242.126454194,4.8585652807,4.85856541665,9.91563835348e-06,-1.23148464025e-05,105.32823695,218.016465068,OK
748231,2,248231,39.826657965,125,546.893974281,109.201198389,2.10784640516,-0.0736004905122,716.604459828,1.20149016645,1.1278230640606681,0.171333791536,0.272396080314,0.565187611722,4.5788498536,-4.91180112713,-5177.954692438207,-7678.940628037497,1,1,1,24.458290700308638,748231,748231,0.0627303,0.0930442,0.00252493,5.050035685599303,True,True,190.21646636475919,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.7976474587,82.7976474587,2.73885168521,1.3853517489e-05,226.770488787,226.770476273,2.73885183634,2.73885168521,2.2536112941e-06,1.36689861713e-05,129.331671094,186.274457285,46.7591484294,140.074464079,0.0744640785451,0.274515645011,249.390383777,1.25865532218e-05,243.41995321,243.419965726,5.20582519971,5.20582546736,-6.61903227104e-06,-1.07055935754e-05,105.298312274,219.466487312,OK
748973,2,248973,101.873599268,125,392.584413913,404.46275902,2.62176522618,0.0761932953648,379.71547016,1.13013976619,1.2064069771414807,1.34496580831,0.274949612215,5.48811480988,-2.84085808739,-2.52796227847,-7324.271770144174,-7576.419425420538,1,1,1,10.722060595761185,748973,748973,-0.0191777,0.0542041,0.000585616,2.487005521149571,True,True,173.37963490117244,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,3,2,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,84.3500628605,84.3500628605,2.59610361088,2.01456118996e-05,218.981522657,218.98150277,2.59610384664,2.59610361088,1.04838571582e-05,1.72027444873e-05,82.5973284664,202.806776502,51.9419009497,139.935560935,-0.0644390653882,0.191084707078,247.755102373,2.28428046718e-05,241.405315153,241.405337676,4.64760262407,4.64760305769,-4.52117714615e-06,-2.23909062453e-05,86.5691798949,225.349291715,OK
752342,3,2342,90.2753361917,125,413.71634518,414.344785935,2.03496707055,0.0368992780918,1681.68339317,1.07713789949,1.1140455561269618,0.544212023023,0.269158707291,5.73394020222,-2.77535569515,-2.75815735545,-4665.707578115633,-6913.289718323432,1,1,1,9.922366596499723,752342,752342,-0.0180436,0.0029507,2.97616e-05,0.5063434012422051,True,True,180.82016541026263,,True,NUCLEATED,38,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.6654557032,82.6654557032,2.67286118775,2.53524240681e-05,220.95326509,220.953288117,2.6728609092,2.67286118775,-1.64440905801e-06,-2.52990380248e-05,105.275267048,194.26132786,43.9136044548,140.010736336,0.0107363355085,0.363467009165,154.471671671,2.65082799258e-06,243.371842461,243.371844272,5.54206026771,5.54206030896,-2.53729382667e-06,-7.67482301687e-07,107.730492118,218.22922529,OK
753079,3,3079,90.4249688518,125,537.284037219,107.323726659,15.0462171525,0.153857996357,487.463298529,1.34996045461,1.504432038301364,4.50739185255,0.252867377474,0.656483210945,4.51127385182,-4.64847743201,-8908.571858491112,-7654.314142958371,1,1,1,23.624463210604212,753079,753079,0.0627563,0.102694,0.00295082,6.111186006168594,True,True,160.0901596872085,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,83.6981232344,83.6981232344,2.57716134586,4.2488463134e-06,215.703571765,215.703567921,2.57716139179,2.57716134586,-1.47069338902e-06,3.98619567387e-06,18.6089598363,214.899365951,46.6008553787,139.95241178,-0.0475882196,0.276862366808,155.610101241,3.51567509015e-06,241.965603495,241.965602497,5.19229961615,5.19229959472,3.43254583021e-06,7.6000030459e-07,16.9509765719,241.371120203,OK
753978,3,3978,66.3974230348,125,551.51289689,112.464660889,2.55050715167,-0.249395261493,1148.34306405,1.44919282708,1.1971370928687246,0.203985903592,0.286157291189,0.42784711497,4.66403882946,-4.97037770459,-1080.2614835752706,-7544.496332309613,1,1,1,24.667057887655325,753978,753978,0.061656,0.0741243,0.00180023,3.7486164033025338,True,True,178.94002137716862,,True,NUCLEATED,42,8,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,81.7177679389,81.7177679389,2.73682439256,5.49642579425e-06,223.647185613,223.647180601,2.73682445389,2.73682439256,-2.93696798748e-07,5.48857346695e-06,80.8184454468,208.534032014,51.6996382897,140.074406769,0.0744067689851,0.169205683962,216.44428568,1.15078766457e-05,241.939645661,241.939653878,4.67971640934,4.67971656827,-1.04824158115e-05,-4.748703365e-06,87.4525419205,225.581127434,OK
754909,3,4909,56.0652988091,125,405.878007151,415.746650067,3.04715502341,-0.111360375897,383.781794008,1.36528729958,1.2536954638639193,0.423814145544,0.274184213177,5.83005308211,-2.96877201395,-2.70079923474,-4461.116742685855,-7835.816139342527,1,1,1,9.741229236401699,754909,754909,-0.0190837,0.0466736,0.000477668,1.710765866399305,True,True,171.0170474764973,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,81.5796254685,81.5796254685,2.73643975846,1.64399166814e-05,223.237744478,223.237730612,2.73643992843,2.73643975846,1.28816718227e-05,1.02143718134e-05,73.0275690406,210.955124896,43.8153809941,139.712716169,-0.287283830718,0.357185321531,253.310875229,2.65729948602e-05,243.417455573,243.417478488,5.55552525278,5.55552577578,5.70215552309e-06,-2.59539877134e-05,75.3270442485,231.468991621,OK
756400,3,6400,86.3619786271,125,427.389704654,435.280268948,9.83839447949,-0.106319977181,738.614151763,1.57602291176,1.4695016030262436,0.3100091416,0.259606544015,6.13344744245,-3.12205058778,-2.89708684626,3747.4347769874566,-7735.1446032948115,1,1,1,9.99958034325289,756400,756400,-0.0190842,0.0395909,0.000371172,1.1342434936486128,True,True,165.60170775501828,,True,NUCLEATED,39,7,,CSV_VERIFIED,0,2,1,1,0,1_STEP,CLEAN,0->1,1,1,0,0,0,82.4706185421,82.4706185421,2.680508502,8.65844678032e-06,221.063185733,221.063194167,2.68050839972,2.680508502,2.77078414799e-06,8.20313695198e-06,-21.6157982843,-220.0038394,54.4828337688,139.997945183,-0.00205481714613,0.14376328256,277.995923836,3.71490033462e-05,240.457423477,240.457387221,4.41345295102,4.41345228557,4.44329243441e-06,-3.68823209948e-05,-23.9749916031,-239.259215669,OK
